Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount
711,14/05/1988,9,4,1,7,8,7
709,07/05/1988,6,8,8,8,0,4
707,30/04/1988,4,5,9,1,4,1
705,23/04/1988,5,0,8,4,7,3
703,16/04/1988,4,5,7,2,0,8
701,09/04/1988,6,4,8,8,1,2
699,02/04/1988,4,3,9,6,0,7
697,26/03/1988,9,4,4,1,0,4
695,19/03/1988,6,2,0,2,0,3
693,12/03/1988,3,9,6,4,0,7
691,05/03/1988,3,2,1,3,3,9
689,27/02/1988,5,7,3,8,3,2
687,20/02/1988,0,6,5,7,8,9
685,13/02/1988,3,1,1,6,1,1
683,06/02/1988,6,8,2,3,9,6
681,30/01/1988,5,9,1,6,2,1
679,23/01/1988,2,2,3,8,1,4
677,16/01/1988,6,4,3,1,2,3
675,09/01/1988,1,3,9,5,3,7
673,02/01/1988,7,0,6,7,3,2
671,26/12/1987,2,8,2,0,3,0
669,19/12/1987,6,5,9,9,1,7
667,12/12/1987,3,1,1,2,3,9
665,05/12/1987,4,6,5,5,0,8
663,28/11/1987,2,0,6,9,5,9
661,21/11/1987,9,9,6,4,3,8
659,14/11/1987,9,1,6,4,9,5
657,07/11/1987,7,4,8,8,8,2
655,31/10/1987,8,7,8,5,8,1
653,24/10/1987,8,2,2,4,5,2
651,17/10/1987,8,2,7,2,5,1
649,10/10/1987,3,6,1,9,4,0
647,03/10/1987,9,3,4,7,9,5
645,26/09/1987,0,9,5,8,2,8
643,19/09/1987,5,7,1,0,7,9
641,12/09/1987,9,5,4,5,3,8
639,05/09/1987,6,5,9,0,0,8
637,29/08/1987,0,1,3,3,4,6
635,22/08/1987,8,3,7,6,6,6
633,15/08/1987,8,6,6,8,6,1
631,08/08/1987,8,7,0,2,0,1
629,01/08/1987,8,0,5,8,0,9
627,25/07/1987,1,4,1,1,5,1
625,18/07/1987,2,5,9,1,5,7
623,11/07/1987,6,2,3,9,5,5
621,04/07/1987,9,7,2,9,5,0
619,27/06/1987,2,8,9,5,8,4
617,20/06/1987,8,2,9,0,6,1
615,13/06/1987,3,9,9,9,5,7
613,06/06/1987,4,6,9,8,8,5
611,30/05/1987,5,8,7,2,2,7
609,23/05/1987,0,6,8,2,1,5
607,16/05/1987,0,8,0,4,1,8
605,09/05/1987,1,7,6,2,0,5
603,02/05/1987,4,2,1,5,8,9
601,25/04/1987,6,7,0,8,8,1
599,18/04/1987,4,6,8,3,2,1
597,11/04/1987,9,4,8,4,9,4
595,04/04/1987,9,5,7,8,5,2
593,28/03/1987,3,2,0,7,1,2
591,21/03/1987,4,4,1,5,4,9
589,14/03/1987,1,5,9,0,5,1
587,07/03/1987,4,2,2,5,2,8
585,28/02/1987,6,9,1,7,1,1
583,21/02/1987,0,1,1,1,1,4
581,14/02/1987,3,5,1,0,8,3
579,07/02/1987,3,3,6,6,1,9
577,31/01/1987,1,3,8,3,1,0
575,24/01/1987,2,2,7,4,1,6
573,17/01/1987,4,9,7,2,9,2
571,10/01/1987,4,2,9,7,5,5
569,03/01/1987,4,5,2,9,6,7
567,27/12/1986,8,6,2,6,5,8
565,20/12/1986,8,2,1,3,4,2
563,13/12/1986,5,4,3,4,7,5
561,06/12/1986,2,7,3,4,2,0
559,29/11/1986,7,6,5,3,9,8
557,22/11/1986,0,6,7,5,0,2
555,15/11/1986,0,6,2,9,7,7
553,08/11/1986,2,9,0,9,9,3
