Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Winning Number 7,Powerball Number,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount,Division 7 winners,Division 7 winners in WA,Division 7 prize pool,Division 7 amount,Division 8 winners,Division 8 winners in WA,Division 8 prize pool,Division 8 amount,Division 9 winners,Division 9 winners in WA,Division 9 prize pool,Division 9 amount
653,20/11/2008,24,44,3,40,31,,,10,0,0,0.00,0.00,10,2,719807.50,71980.75,46,9,329215.10,7156.85,2011,329,256704.15,127.65,1956,272,145037.40,74.15,27042,3646,653064.30,24.15,89196,12756,1244284.20,13.95
652,13/11/2008,16,34,25,5,6,,,31,1,0,10000000.00,10000000.00,12,5,1143123.00,95260.25,91,7,522822.30,5745.30,3575,476,407550.00,114.00,4014,440,230403.60,57.40,45732,6015,1035829.80,22.65,160667,20382,1976204.10,12.30
651,06/11/2008,36,15,1,20,37,,,43,0,0,0.00,0.00,9,1,790444.35,87827.15,54,12,361521.90,6694.85,2190,320,281853.00,128.70,2269,334,159283.80,70.20,29000,4054,716300.00,24.70,100758,13736,1365270.90,13.55
650,30/10/2008,23,43,32,26,7,,,17,0,0,0.00,0.00,10,2,666273.00,66627.30,51,13,304730.10,5975.10,2197,332,237605.55,108.15,2065,217,134328.25,65.05,28176,3589,604375.20,21.45,92128,12452,1151600.00,12.50
649,23/10/2008,42,37,18,6,20,,,3,2,0,6000000.00,3000000.00,53,1,801595.85,15124.45,45,5,366621.75,8147.15,2353,298,285889.50,121.50,2703,303,161504.25,59.75,30615,4085,727106.25,23.75,103696,13914,1384341.60,13.35
648,16/10/2008,38,37,6,1,34,,,22,0,0,0.00,0.00,7,1,739884.60,105697.80,43,10,338397.10,7869.70,2027,304,263814.05,130.15,2139,292,149088.30,69.70,27602,3884,670728.60,24.30,87713,12181,1280609.80,14.60
647,09/10/2008,25,2,40,36,30,,,28,2,0,10000000.00,5000000.00,59,4,1264372.95,21430.05,109,8,578277.70,5305.30,3696,433,450912.00,122.00,3891,480,254860.50,65.50,50155,6211,1146041.75,22.85,165777,19116,2188256.40,13.20
646,02/10/2008,13,43,27,40,34,,,25,0,0,0.00,0.00,13,2,916551.35,70503.95,70,3,419198.50,5988.55,2934,337,326847.60,111.40,3163,324,184719.20,58.40,35703,4301,831879.90,23.30,125246,16904,1584361.90,12.65
645,25/09/2008,13,17,40,6,23,,,18,0,0,0.00,0.00,11,0,752706.90,68427.90,63,6,344260.35,5464.45,2568,327,268356.00,104.50,2647,399,151673.10,57.30,32501,4121,682521.00,21.00,112751,14877,1302274.05,11.55
644,18/09/2008,29,13,30,2,38,,,17,1,0,3000000.00,3000000.00,11,1,745753.25,67795.75,68,15,341081.20,5015.90,2643,363,265885.80,100.60,2313,354,150345.00,65.00,32457,4112,676728.45,20.85,104667,14113,1287404.10,12.30
643,11/09/2008,22,3,9,4,26,,,10,1,0,3000000.00,3000000.00,14,2,753713.80,53836.70,86,12,344722.40,4008.40,2913,350,268724.25,92.25,3470,421,151986.00,43.80,35209,4287,683054.60,19.40,125180,15594,1301872.00,10.40
642,04/09/2008,12,3,8,11,32,,,21,1,0,3000000.00,3000000.00,13,4,750248.85,57711.45,85,11,343136.50,4036.90,3334,412,267553.50,80.25,3649,507,151251.05,41.45,37338,4917,679551.60,18.20,127604,15725,1295180.60,10.15
641,28/08/2008,5,9,18,21,17,,,41,1,0,10000000.00,10000000.00,17,2,1234703.20,72629.60,97,14,564709.75,5821.75,4117,508,440313.15,106.95,5745,872,248758.50,43.30,52265,6618,1121084.25,21.45,205804,23924,2130071.40,10.35
640,21/08/2008,18,28,43,7,21,,,37,0,0,0.00,0.00,11,1,819288.25,74480.75,84,7,374711.40,4460.85,2710,340,292138.00,107.80,3703,529,165153.80,44.60,33132,4359,743813.40,22.45,134078,17119,1414522.90,10.55
639,14/08/2008,10,8,14,39,18,,,27,0,0,0.00,0.00,14,1,772612.40,55186.60,67,10,353364.70,5274.10,2743,318,275534.35,100.45,2656,281,155774.40,58.65,35123,4369,700703.85,19.95,113090,14072,1334462.00,11.80
638,07/08/2008,34,23,30,8,22,,,30,1,0,15000000.00,15000000.00,23,3,1636560.40,71154.80,140,21,748503.00,5346.45,5141,597,583503.50,113.50,5148,650,329729.40,64.05,66576,7934,1484644.80,22.30,229189,27240,2830484.15,12.35
637,31/07/2008,21,40,5,43,35,,,8,0,0,0.00,0.00,12,1,1351941.60,112661.80,125,12,618331.25,4946.65,4047,488,481997.70,119.10,4289,575,272565.95,63.55,54699,6697,1225257.60,22.40,179551,22989,2334163.00,13.00
636,24/07/2008,22,3,11,23,31,,,18,0,0,0.00,0.00,17,1,949665.90,55862.70,84,13,434343.00,5170.75,3759,466,338685.90,90.10,3835,549,191366.50,49.90,44388,5695,861127.20,19.40,158911,20048,1644728.85,10.35
635,17/07/2008,32,18,42,37,5,,,18,0,0,0.00,0.00,10,2,786785.50,78678.55,50,9,359847.50,7196.95,2589,345,280518.15,108.35,2521,328,158570.90,62.90,32468,4122,714296.00,22.00,102779,14106,1361821.75,13.25
634,10/07/2008,3,18,30,34,16,,,15,3,0,20000000.01,6666666.67,88,5,1727264.00,19628.00,164,20,789988.00,4817.00,5499,686,615888.00,112.00,6356,851,347991.00,54.75,69002,8152,1566345.40,22.70,242385,28824,2981335.50,12.30
633,03/07/2008,36,13,27,2,33,,,16,0,0,12709440.11,0.00,17,1,1377278.80,81016.40,138,15,629914.80,4564.60,4577,502,491112.10,107.30,5406,676,277598.10,51.35,56121,6648,1248692.25,22.25,202046,23900,2384142.80,11.80
632,26/06/2008,33,24,12,10,13,,,21,0,0,0,0,11,2,1093929.1,99448.1,71,15,500322.8,7046.8,3543,475,390084.3,110.1,3730,528,220443,59.1,46425,6487,991173.75,21.35,158266,21183,1891278.7,11.95
631,19/06/2008,41,31,19,44,21,,,18,0,0,0,0,14,5,873106.5,62364.75,79,20,399329.2,5054.8,2864,489,311316.8,108.7,2676,390,175947,65.75,36864,4966,792576,21.5,116100,16175,1509300,13
630,12/06/2008,7,42,45,10,13,,,42,0,0,0.00,0.00,6,1,755551.50,125925.25,68,7,345562.40,5081.80,2252,305,269451.80,119.65,2555,317,152278.00,59.60,29173,3973,685565.50,23.50,106220,14590,1306506.00,12.30
629,05/06/2008,5,21,11,38,2,,,33,1,0,58737207.41,58737207.41,85,5,6478071.00,76212.60,531,77,2962847.25,5579.75,21750,2586,2309850.00,106.20,25620,2944,1305339.00,50.95,270477,32051,5869350.90,21.70,997732,113186,11174598.40,11.20
628,29/05/2008,4,8,38,5,6,,,7,0,0,0,0,45,4,3707941.5,82398.7,483,49,1695885.45,3511.15,14210,1556,1322240.5,93.05,16039,1833,747417.4,46.6,165098,18495,3359744.3,20.35,564009,65936,6401502.15,11.35
627,22/05/2008,14,33,11,42,31,,,13,0,0,0,0,52,4,2617043,50327.75,210,23,1196937,5699.7,8344,952,933276.4,111.85,9619,940,527602.15,54.85,110198,12771,2374766.9,21.55,357838,40806,4526650.7,12.65
626,15/05/2008,13,1,20,29,6,,,42,0,0,0,0,24,3,2053303.2,85554.3,166,19,939103.5,5657.25,6652,723,732052.6,110.05,8616,966,413998.8,48.05,81936,8955,1864044,22.75,320505,36653,3541580.25,11.05
625,08/05/2008,17,14,7,34,38,,,21,0,0,0,0,36,1,1556519.4,43236.65,138,15,711893.7,5158.65,5257,601,555139.2,105.6,5477,622,313832.1,57.3,67608,7767,1413007.2,20.9,219435,25901,2688078.75,12.25
624,01/05/2008,8,26,9,28,3,,,44,0,0,0,0,22,2,1119173,50871.5,108,19,511871.4,4739.55,3891,498,399022.05,102.55,4896,602,225460.8,46.05,47713,6221,1013901.25,21.25,184567,23568,1937953.5,10.5
623,24/04/2008,15,38,24,10,16,,,12,0,0,0,0,10,0,737063,73706.3,66,5,337104.9,5107.65,2295,268,262777.5,114.5,2133,248,148563.45,69.65,30541,3976,668847.9,21.9,99016,13013,1272355.6,12.85
622,17/04/2008,14,40,8,35,7,,,26,0,0,0,0,5,3,659015,131803,45,0,301410,6698,2046,231,234983.1,114.85,1961,228,132857.75,67.75,27906,3492,597188.4,21.4,92251,12033,1139299.85,12.35
621,10/04/2008,8,22,17,40,16,,,5,1,0,6000000,6000000,14,1,730923.9,52208.85,68,17,334298.2,4916.15,2624,397,260694.4,99.35,2655,552,147352.5,55.5,30986,4437,663100.4,21.4,111200,14979,1262120,11.35
620,03/04/2008,28,22,37,21,32,,,28,0,0,0,0,11,3,673552.55,61232.05,50,4,308060,6161.2,2215,294,240216.75,108.45,2242,369,135753.1,60.55,29322,3927,611363.7,20.85,90686,12191,1165315.1,12.85
619,27/03/2008,42,40,41,16,30,,,30,1,1,3000000,3000000,8,0,683306,85413.25,44,6,312518.8,7102.7,1878,301,243670.5,129.75,1795,245,137676.5,76.7,23259,3118,619852.35,26.65,83880,11138,1182708,14.1
618,20/03/2008,24,32,8,16,1,,,13,2,1,6000000,3000000,67,9,867214.5,12943.5,228,42,396628.8,1739.6,3119,477,309248.85,99.15,7680,950,174720,22.75,38260,4974,786243,20.55,126980,16346,1498364,11.8
617,13/03/2008,12,42,19,25,17,,,26,0,0,0,0,10,2,703477.5,70347.75,58,6,321746.3,5547.35,2359,299,250879.65,106.35,2398,310,141841.7,59.15,31544,3737,638766,20.25,102447,13760,1213996.95,11.85
616,06/03/2008,11,3,19,26,39,,,42,1,0,15000000,15000000,63,6,1603016.1,25444.7,152,25,733164.4,4823.45,5400,555,571590,105.85,6650,958,323190,48.6,65481,7225,1453678.2,22.2,255452,28125,2771654.2,10.85
615,28/02/2008,5,44,35,16,26,,,44,0,0,0,0,21,1,1224849.15,58326.15,123,10,560203.5,4554.5,3777,396,436810.05,115.65,4256,506,246848,58,47905,5753,1111396,23.2,163258,18867,2114191.1,12.95
614,21/02/2008,44,18,34,15,27,,,28,0,0,0,0,10,2,878914,87891.4,59,12,401984.7,6813.3,2803,352,313375.4,111.8,2772,356,177130.8,63.9,36580,4696,797444,21.8,118908,15079,1522022.4,12.8
613,14/02/2008,14,9,22,19,37,,,3,0,0,0,0,11,0,689793.5,62708.5,68,8,315486,4639.5,2360,277,246030,104.25,2787,382,139071.3,49.9,29493,3673,625251.6,21.2,110457,13435,1192935.6,10.8
612,07/02/2008,21,45,13,16,1,,,36,1,0,10000000,10000000,26,3,1198151.5,46082.75,104,19,547991.6,5269.15,3686,445,427207.4,115.9,4516,606,241380.2,53.45,46073,5498,1087322.8,23.6,169630,20215,2069486,12.2
611,31/01/2008,9,34,40,4,39,,,43,0,0,0,0,7,0,849768.5,121395.5,63,6,388653.3,6169.1,2431,314,303024.15,124.65,2878,371,171241,59.5,31757,3984,770107.25,24.25,108925,13581,1470487.5,13.5
610,24/01/2008,35,25,37,40,32,,,13,0,0,0,0,12,0,704682.6,58723.55,43,5,322295.75,7495.25,1972,268,251331.4,127.45,2296,253,142007.6,61.85,27294,3989,638679.6,23.4,87802,11039,1216057.7,13.85
609,17/01/2008,42,2,43,44,17,,,39,1,0,3000000,3000000,9,1,713889.45,79321.05,34,3,326507.1,9603.15,1856,231,254550.4,137.15,2044,240,143897.6,70.4,23583,3137,647353.35,27.45,89277,11254,1232022.6,13.8
608,10/01/2008,14,23,3,30,40,,,20,1,0,15000000,15000000,20,3,1451970,72598.5,136,14,664081.2,4882.95,4838,591,517666,107,5233,622,292524.7,55.9,61709,7373,1317487.15,21.35,202891,24034,2505703.85,12.35
607,03/01/2008,15,34,1,2,36,,,8,0,0,0,0,13,1,1131148.85,87011.45,72,12,517348.8,7185.4,3227,437,403375,125,3391,428,228044.75,67.25,45171,5422,1025381.7,22.7,142634,17884,1954085.8,13.7
606,27/12/2007,14,22,38,41,44,,,6,0,0,0,0,9,1,716155.2,79572.8,64,7,327542.4,5117.85,2145,286,255362.25,119.05,2305,228,144293,62.6,26264,3769,650034,24.75,93177,11531,1239254.1,13.3
605,20/12/2007,22,37,18,28,33,,,14,0,0,0,0,14,1,710338.3,50738.45,69,7,324883.05,4708.45,2236,275,253338.8,113.3,2892,306,143154,49.5,28085,3603,644550.75,22.95,103955,13338,1226669,11.8
604,13/12/2007,16,25,11,20,3,,,37,1,0,22000000,22000000,31,2,2015038.75,65001.25,181,12,921606.75,5091.75,6518,697,718609.5,110.25,8333,875,406233.75,48.75,79851,8595,1828587.9,22.9,305711,31861,3485105.4,11.4
603,06/12/2007,36,20,22,25,44,,,3,0,0,0,0,18,2,1483650.9,82425.05,125,16,678568.75,5428.55,4423,494,528990.8,119.6,4907,537,299081.65,60.95,56498,6508,1344652.4,23.8,201252,23532,2565963,12.75
602,29/11/2007,14,3,39,30,2,,,2,0,0,0,0,12,0,1204108.8,100342.4,89,14,550714.2,6187.8,3526,410,429290.5,121.75,3926,519,242626.8,61.8,46986,5747,1092424.5,23.25,161773,19402,2078783.05,12.85
601,22/11/2007,37,36,2,3,20,,,29,0,0,0,0,8,1,874760,109345,62,7,400082.9,6452.95,2727,360,311968.8,114.4,2656,327,176358.4,66.4,36109,4820,792592.55,21.95,114121,14597,1512103.25,13.25
600,15/11/2007,41,39,10,27,25,,,8,0,0,0,0,13,3,751257.65,57789.05,43,7,343597.95,7990.65,2253,301,267881.7,118.9,2453,375,151472.75,61.75,30478,4099,681183.3,22.35,96347,12880,1300684.5,13.5
599,08/11/2007,45,30,38,28,15,,,1,1,1,15000000,15000000,21,2,1473528,70168,99,3,673937.55,6807.45,4435,527,525547.5,118.5,4515,586,297087,65.8,55774,6718,1335787.3,23.95,196960,24195,2550632,12.95
598,01/11/2007,5,34,20,24,22,,,39,0,0,0,0,17,1,1065467.35,62674.55,116,11,487304.4,4200.9,3294,432,379962.9,115.35,6036,804,214881.6,35.6,40965,5681,966774,23.6,164188,21506,1838905.6,11.2
597,25/10/2007,23,31,41,40,7,,,35,0,0,0,0,14,1,874678,62477,72,6,400046.4,5556.2,2464,322,311942.4,126.6,2920,400,176222,60.35,32303,4079,793038.65,24.55,116952,15092,1514528.4,12.95
596,18/10/2007,41,4,38,39,6,,,23,0,0,0,0,12,1,749741.4,62478.45,43,6,342905.65,7974.55,1913,245,267341.75,139.75,2065,248,151158,73.2,27660,3517,680436,24.6,88295,11458,1297936.5,14.7
595,11/10/2007,29,11,18,39,22,,,21,2,1,30000000,15000000,102,47,2661567.6,26093.8,227,34,1217310.2,5362.6,9571,1057,948964.65,99.15,11143,1204,536535.45,48.15,117881,12973,2416560.5,20.5,417459,43450,4592049,11
594,04/10/2007,22,39,17,36,8,,,20,0,0,0,0,31,1,1461677.9,47150.9,124,30,668521.2,5391.3,5301,813,521088.3,98.3,5331,645,294537.75,55.25,62940,8218,1324887,21.05,211105,23040,2522704.75,11.95
593,27/09/2007,13,22,17,31,1,,,21,0,0,0,0,27,3,1148999.85,42555.55,116,10,525509,4530.25,4126,490,409711.8,99.3,4948,515,231566.4,46.8,49586,6421,1041306,21,174111,20266,1984865.4,11.4
592,20/09/2007,42,12,45,18,36,,,13,0,0,0,0,16,2,863041.6,53940.1,65,12,394725.5,6072.7,2788,403,307795.2,110.4,3353,506,174020.7,51.9,35623,4494,781924.85,21.95,119727,15515,1490601.15,12.45
591,13/09/2007,28,5,29,25,8,,,39,0,0,0,0,8,1,690558,86319.75,57,7,315837,5541,2141,233,246215,115,3206,367,139140.4,43.4,27479,3215,626521.2,22.8,112159,13079,1194493.35,10.65
590,06/09/2007,25,15,8,24,13,,,22,1,0,10000000,10000000,73,3,1220366.55,16717.35,129,16,558150.75,4326.75,4259,453,435269.8,102.2,4841,544,245922.8,50.8,53063,5828,1106363.55,20.85,188067,20276,2106350.4,11.2
589,30/08/2007,40,19,1,33,7,,,36,0,0,0,0,18,1,895059,49725.5,66,7,409368.3,6202.55,2821,337,319196.15,113.15,3569,340,180412.95,50.55,35536,4285,811997.6,22.85,133064,15153,1550195.6,11.65
588,23/08/2007,3,14,20,38,22,,,29,0,0,0,0,13,3,755301.95,58100.15,69,2,345448.5,5006.5,2572,293,269288.4,104.7,2630,346,152277,57.9,32661,4139,684247.95,20.95,110453,13084,1303345.4,11.8
587,16/08/2007,28,29,23,31,9,,,21,1,0,6000000,6000000,17,1,921421.25,54201.25,95,15,421424.75,4436.05,3219,397,328498.95,102.05,3914,336,185719.3,47.45,40745,4942,835272.5,20.5,139458,16354,1589821.2,11.4
586,09/08/2007,41,45,8,24,18,,,29,0,0,0,0,10,1,767980.5,76798.05,49,12,351246.7,7168.3,2357,303,273883.4,116.2,2567,421,154790.1,60.3,30525,3703,695970,22.8,101290,12378,1326899,13.1
585,02/08/2007,22,7,19,24,13,,,44,1,0,5000000,5000000,25,3,849323.75,33972.95,96,10,388449.6,4046.35,3450,413,302910,87.8,4785,586,171063.75,35.75,40948,4866,769822.4,18.8,171691,19607,1467958.05,8.55
584,26/07/2007,40,8,42,2,26,,,14,0,0,0,0,14,2,701941.1,50138.65,72,7,321044.4,4458.95,2200,315,250250,113.75,2343,306,141517.2,60.4,28951,3665,636922,22,101205,12855,1214460,12
583,19/07/2007,44,18,40,32,37,,,29,1,0,20000000,20000000,29,3,1708314.6,58907.4,121,17,781321.2,6457.2,5379,623,609171.75,113.25,6075,685,344452.5,56.7,70473,7961,1550406,22,238201,27363,2953692.4,12.4
582,12/07/2007,6,39,38,22,31,,,35,0,0,0,0,16,2,1295760,80985,95,18,592633.75,6238.25,3980,417,462078,116.1,4619,419,261204.45,56.55,52945,5816,1175379,22.2,187896,20063,2235962.4,11.9
581,05/07/2007,25,24,22,19,45,,,5,0,0,0,0,24,1,1074007.2,44750.3,123,13,491212.8,3993.6,4119,483,383067,93,4644,408,216410.4,46.6,50739,5792,974188.8,19.2,168478,19168,1853258,11
580,28/06/2007,22,18,14,38,40,,,40,0,0,0,0,11,0,821822.65,74711.15,63,10,375873.75,5966.25,2655,312,293112,110.4,3167,458,165634.1,52.3,34568,4008,744940.4,21.55,120268,14332,1419162.4,11.8
579,21/06/2007,29,11,34,15,23,,,8,0,0,0,0,20,1,686513,34325.65,80,15,313988,3924.85,2704,365,244847.2,90.55,3558,530,138406.2,38.9,32981,4184,623340.9,18.9,118681,14307,1186810,10
578,14/06/2007,32,7,14,20,28,,,14,1,0,9000000,9000000,17,3,982880.5,57816.5,84,6,449534.4,5351.6,3863,493,350567.25,90.75,3927,528,198117.15,50.45,45920,5598,890848,19.4,167277,19661,1697861.55,10.15
577,07/06/2007,16,21,26,31,3,,,42,0,0,0,0,25,2,776666.25,31066.65,78,8,355219.8,4554.1,2718,289,276964.2,101.9,3204,442,156515.4,48.85,32240,3944,704444,21.85,127878,14648,1342719,10.5
576,31/05/2007,31,14,33,21,4,,,24,0,0,0,0,16,2,697034.4,43564.65,47,9,318798.65,6782.95,2273,274,248552.55,109.35,2645,332,140449.5,53.1,30078,3737,631638,21,107206,13114,1206067.5,11.25
575,24/05/2007,34,38,24,33,36,,,43,1,0,3000000,3000000,4,0,668356.2,167089.05,38,2,305681.5,8044.25,2088,280,238345.2,114.15,2916,325,134719.2,46.2,26497,3430,606781.3,22.9,94845,11850,1157109,12.2
574,17/05/2007,19,2,5,32,18,,,14,1,0,30000000,30000000,36,10,3026293.2,84063.7,237,27,1384115.55,5840.15,10505,1161,1079388.75,102.75,12393,1432,609735.6,49.2,134686,15656,2747594.4,20.4,490439,57100,5223175.35,10.65
573,10/05/2007,44,41,34,39,27,,,5,0,0,0,0,32,2,2047291.2,63977.85,157,17,936355.85,5964.05,6747,764,730025.4,108.2,7509,949,412619.55,54.95,85821,9688,1858024.65,21.65,304723,33895,3534786.8,11.6
572,03/05/2007,43,8,29,36,27,,,23,0,0,0,0,22,4,1467446.2,66702.1,121,11,671156.75,5546.75,5123,577,523314.45,102.15,5819,730,295896.15,50.85,65535,7418,1330360.5,20.3,233742,26119,2536100.7,10.85
571,26/04/2007,26,22,24,17,43,,,7,0,0,0,0,16,3,1123584.8,70224.05,77,8,513886.45,6673.85,4061,483,400617.65,98.65,4117,382,226435,55,53028,5884,1018137.6,19.2,168360,18293,1944558,11.55
570,19/04/2007,19,15,23,17,25,,,22,0,0,0,0,29,2,884790,30510,79,6,404669.6,5122.4,3285,392,315524.25,96.05,4576,392,178235.2,38.95,41799,4886,802540.8,19.2,153511,17293,1527434.45,9.95
569,12/04/2007,2,11,33,38,14,,,32,0,0,0,0,8,2,712494.8,89061.85,53,9,325870.5,6148.5,2144,268,254064,118.5,2517,316,143594.85,57.05,29168,3527,646071.2,22.15,105873,11890,1233420.45,11.65
568,05/04/2007,22,9,2,14,12,,,19,1,0,20000000,20000000,41,4,2074587.7,50599.7,238,29,948846.5,3986.75,8633,1030,739848.1,85.7,9473,1138,418232.95,44.15,104150,11564,1879907.5,18.05,352638,39553,3579275.7,10.15
567,29/03/2007,22,5,31,23,18,,,4,0,0,0,0,21,1,1200332.7,57158.7,115,15,548987,4773.8,4396,510,427950.6,97.35,5198,496,241966.9,46.55,56095,6633,1088243,19.4,200259,23485,2072680.65,10.35
566,22/03/2007,2,22,21,30,26,,,33,0,0,0,0,19,0,1037588.1,54609.9,100,9,474555,4745.55,3649,406,370008.6,101.4,4078,367,209201.4,51.3,46079,5182,940011.6,20.4,163875,18841,1794431.25,10.95
565,15/03/2007,1,41,22,38,30,,,5,0,0,0,0,13,4,784761.9,60366.3,59,5,358923.55,6083.45,2394,310,279858.6,116.9,2457,268,158107.95,64.35,32317,4218,710974,22,104132,13224,1358922.6,13.05
564,08/03/2007,34,45,32,5,30,,,16,0,0,0,0,15,2,710954.25,47396.95,42,5,325166.1,7742.05,2134,288,253519.2,118.8,2245,248,143343.25,63.85,28549,3443,645207.4,22.6,102243,12676,1226916,12
563,01/03/2007,34,7,32,5,21,,,7,3,1,35262113.1,11754037.7,105,4,3811752,36302.4,375,50,1743356.25,4648.95,14460,1812,1359240,94,15193,1653,768006.15,50.55,188491,22522,3458809.85,18.35,602940,70189,6602193,10.95
562,22/02/2007,10,26,16,34,17,,,19,0,0,0,0,40,5,2398246,59956.15,216,15,1096869.6,5078.1,8732,1052,855299.4,97.95,9213,1086,483221.85,52.45,111415,13168,2172592.5,19.5,363754,43367,4146795.6,11.4
561,15/02/2007,29,24,33,17,28,,,26,0,0,0,0,20,1,1394276,69713.8,123,17,637693.5,5184.5,5094,642,497174.4,97.6,5033,576,281093.05,55.85,65782,7540,1263014.4,19.2,213138,25591,2408459.4,11.3
560,08/02/2007,41,1,40,26,28,,,17,0,0,0,0,16,2,1314386.4,82149.15,105,20,601151.25,5725.25,4442,512,468631,105.5,4812,677,264900.6,55.05,57902,6311,1192781.2,20.6,182679,21225,2274353.55,12.45
559,01/02/2007,39,27,12,7,32,,,38,0,0,0,0,16,1,1036452,64778.25,76,7,474034.8,6237.3,3451,390,369602.1,107.1,3824,434,208981.6,54.65,44683,4821,940577.15,21.05,167360,18227,1790752,10.7
558,25/01/2007,26,7,15,27,13,,,29,0,0,0,0,12,2,775261.8,64605.15,116,16,354577.2,3056.7,3539,387,276395.9,78.1,4374,533,156151.8,35.7,40577,4998,704010.95,17.35,149277,17124,1343493,9
557,18/01/2007,14,5,17,43,27,,,29,0,0,0,0,10,0,646749.5,64674.95,52,5,295799.4,5688.45,2513,333,230567.75,91.75,2798,275,130386.8,46.6,30810,3859,586930.5,19.05,103964,12485,1117613,10.75
556,11/01/2007,39,43,38,18,5,,,36,1,0,15000000,15000000,69,3,1450345.5,21019.5,131,16,663338.15,5063.65,4854,530,517193.7,106.55,5169,616,292306.95,56.55,61109,6907,1316898.95,21.55,212908,24496,2512314.4,11.8
555,04/01/2007,32,18,31,43,19,,,28,0,0,0,0,22,1,1120372,50926,99,9,512419.05,5175.95,3795,428,399423.75,105.25,3941,394,225819.3,57.3,50843,5964,1016860,20,162677,19334,1935856.3,11.9
554,28/12/2006,33,41,30,13,16,,,44,0,0,0,0,10,0,778708.5,77870.85,64,5,356153.6,5564.9,2570,296,277688.5,108.05,2635,318,156914.25,59.55,33141,3863,705903.3,21.3,110862,12852,1346973.3,12.15
553,21/12/2006,14,28,37,34,30,,,15,0,0,0,0,8,1,683995.6,85499.45,56,7,312835.6,5586.35,2189,271,243854.6,111.4,2722,394,137869.3,50.65,27981,3411,619779.15,22.15,101648,12433,1184199.2,11.65
552,14/12/2006,27,18,4,28,30,,,34,0,0,0,0,15,3,627477.75,41831.85,61,9,286986.7,4704.7,2368,257,223776,94.5,3052,409,126505.4,41.45,28264,3276,569519.6,20.15,109747,12442,1086495.3,9.9
551,07/12/2006,25,15,19,7,5,,,30,1,0,5000000,5000000,19,6,730817.9,38464.1,122,15,334249.5,2739.75,4714,538,260684.2,55.3,4934,476,147279.9,29.85,37342,4697,662820.5,17.75,156159,17388,1264887.9,8.1
550,30/11/2006,21,44,3,10,34,,,44,0,0,0,0,10,1,643927,64392.7,58,5,294509.5,5077.75,2143,255,229622.45,107.15,2653,326,129731.7,48.9,27489,3421,584141.25,21.25,96096,11620,1114713.6,11.6
549,23/11/2006,11,24,8,5,31,,,27,1,0,3000000,3000000,19,4,650818.4,34253.6,110,15,297660,2706,3166,377,232067.8,73.3,3245,315,131098,40.4,34885,4078,589556.5,16.9,120277,14260,1124589.95,9.35
548,16/11/2006,44,19,43,4,20,,,28,1,1,9000000,9000000,64,47,1009350.4,15771.1,81,11,461639.25,5699.25,3900,448,359970,92.3,3219,331,203440.8,63.2,48498,5568,916612.2,18.9,145843,16000,1742823.85,11.95
547,09/11/2006,44,42,23,29,40,,,31,0,0,0,0,16,1,890303.2,55643.95,59,6,406996.75,6898.25,2381,251,317982.55,133.55,2797,251,178029.05,63.65,31654,3456,794515.4,25.1,115254,11760,1388810.7,12.05
546,02/11/2006,45,38,31,39,1,,,32,0,0,0,0,7,0,695975.7,99425.1,46,5,318161.3,6916.55,1736,210,248595.2,143.2,2048,229,139161.6,67.95,22982,2979,621663.1,27.05,82839,10065,1085190.9,13.1
545,26/10/2006,12,29,22,31,10,,,32,1,1,12000000,12000000,28,1,1369641,48915.75,104,9,626121.6,6020.4,4474,489,489231.9,109.35,5540,655,273953,49.45,54440,6103,1222178,22.45,211065,24118,2131756.5,10.1
544,19/10/2006,4,5,23,12,7,,,29,0,0,0,0,21,1,1083656.7,51602.7,129,11,495385.8,3840.2,4447,489,387111.35,87.05,5729,576,216842.65,37.85,50074,5625,966428.2,19.3,191651,20437,1686528.8,8.8
543,12/10/2006,37,44,18,39,32,,,45,0,0,0,0,6,0,890147.1,148357.85,57,6,406925.85,7139.05,2648,312,317892.4,120.05,2881,278,178045.8,61.8,34707,3935,794790.3,22.9,110488,12548,1386624.4,12.55
542,05/10/2006,20,44,13,39,1,,,23,0,0,0,0,5,0,781180.25,156236.05,59,4,357112.25,6052.75,2257,234,278965.2,123.6,2276,266,156247.4,68.65,30074,3330,697716.8,23.2,98913,11107,1216629.9,12.3
541,28/09/2006,11,29,40,43,23,,,24,1,0,15000000,15000000,68,1,1612198.4,23708.8,136,16,737004.4,5419.15,4738,504,575903.9,121.55,6312,727,322543.2,51.1,62492,6959,1440440.6,23.05,224758,24674,2506051.7,11.15
540,21/09/2006,6,36,42,34,23,,,11,0,0,0,0,23,5,1327856.7,57732.9,90,9,607018.5,6744.65,4145,494,474188,114.4,3993,451,265534.5,66.5,53965,6003,1184531.75,21.95,177662,19563,2069762.3,11.65
