Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount
3783,18/07/2018,9,45,13,21,28,23,19,27,1,0,1000000.00,1000000.00,16,2,61198.40,3824.90,147,18,94712.10,644.30,10872,1387,269625.60,24.80,31026,3703,383171.10,12.35,63693,7845,649668.60,10.20
3781,11/07/2018,13,40,23,27,34,1,9,41,0,0,0.00,0.00,17,0,60510.65,3559.45,239,19,93652.15,391.85,10835,1212,266541.00,24.60,26634,3191,379534.50,14.25,43618,6246,641184.60,14.70
3779,04/07/2018,12,14,44,30,4,11,21,13,0,0,0.00,0.00,6,2,62331.00,10388.50,198,25,96465.60,487.20,11676,1375,274386.00,23.50,29579,3491,390442.80,13.20,62025,7429,660566.25,10.65
3777,27/06/2018,2,22,10,28,5,24,42,32,1,0,1000000.00,1000000.00,16,0,63492.80,3968.30,363,39,98264.10,270.70,14199,1577,279720.30,19.70,25158,3407,397496.40,15.80,46713,6471,672667.20,14.40
3775,20/06/2018,31,39,37,3,21,29,19,30,1,1,1000000.00,1000000.00,16,9,61340.00,3833.75,205,61,94935.50,463.10,9734,1542,270118.50,27.75,25953,3584,384104.40,14.80,56526,6281,650049.00,11.50
3773,13/06/2018,39,32,31,13,27,28,10,4,0,0,0.00,0.00,12,1,64686.60,5390.55,165,18,100113.75,606.75,9894,1165,284947.20,28.80,25707,3093,404885.25,15.75,63023,7532,683799.55,10.85
3771,06/06/2018,35,21,19,8,36,37,2,15,3,0,3000000.00,1000000.00,11,1,60558.30,5505.30,174,15,93725.10,538.65,9287,1064,266536.90,28.70,22418,2522,378864.20,16.90,49641,5993,642850.95,12.95
3769,30/05/2018,20,22,14,36,12,41,5,43,0,0,0.00,0.00,10,2,61417.50,6141.75,181,20,95052.15,525.15,8648,1125,270682.40,31.30,22440,2808,384846.00,17.15,44232,6001,650210.40,14.70
3767,23/05/2018,23,29,28,13,9,39,40,26,1,0,1000000.00,1000000.00,21,4,67183.20,3199.20,270,33,103977.00,385.10,13336,1828,296059.20,22.20,29112,4148,420668.40,14.45,48266,7080,711923.50,14.75
3765,16/05/2018,25,41,32,16,6,11,21,17,2,0,2000000.00,1000000.00,17,2,67473.85,3969.05,210,32,104422.50,497.25,10377,1347,297301.05,28.65,27481,3844,421833.35,15.35,61870,8468,714598.50,11.55
3763,09/05/2018,42,18,2,3,33,16,26,14,0,0,0.00,0.00,6,1,58014.00,9669.00,117,17,89785.80,767.40,7809,1073,255354.30,32.70,22626,2829,363147.30,16.05,49497,6171,613762.80,12.40
3761,02/05/2018,15,4,14,16,29,30,35,20,1,0,1000000.00,1000000.00,16,1,61179.20,3823.70,228,26,94677.00,415.25,10640,1318,269724.00,25.35,25778,3137,382803.30,14.85,52646,6568,647545.80,12.30
3759,25/04/2018,36,7,28,41,4,23,29,24,0,0,0.00,0.00,7,1,54520.20,7788.60,174,29,84372.60,484.90,9523,1022,239979.60,25.20,21404,2377,341393.80,15.95,45204,5549,578611.20,12.80
3757,18/04/2018,36,11,3,41,4,45,43,7,2,1,2000000.00,1000000.00,10,3,60717.00,6071.70,152,29,93966.40,618.20,8142,1149,267464.70,32.85,25711,3377,380522.80,14.80,48247,6302,644097.45,13.35
3755,11/04/2018,27,41,5,37,33,24,1,39,0,0,0.00,0.00,10,2,62368.00,6236.80,162,33,96519.60,595.80,9079,1359,274639.75,30.25,21966,3040,390994.80,17.80,41362,5977,661792.00,16.00
3753,04/04/2018,19,38,12,29,37,23,27,34,0,0,0.00,0.00,15,1,61856.25,4123.75,219,19,95724.90,437.10,10569,1304,272680.20,25.80,28411,3439,387810.15,13.65,51690,6596,656463.00,12.70
3751,28/03/2018,18,31,29,4,24,34,16,3,1,0,1000000.00,1000000.00,8,0,62737.60,7842.20,217,33,97096.65,447.45,10746,1430,276172.20,25.70,25983,3294,392343.30,15.10,54954,7402,664943.40,12.10
3749,21/03/2018,32,44,41,5,34,23,39,37,0,0,0.00,0.00,14,1,57140.30,4081.45,192,28,88435.20,460.60,8436,1211,251814.60,29.85,19384,2650,357634.80,18.45,42549,5544,606323.25,14.25
3747,14/03/2018,17,31,9,4,36,34,5,15,2,0,2000000.00,1000000.00,9,0,59535.00,6615.00,185,19,92139.25,498.05,8772,1161,262282.80,29.90,23263,2963,373371.15,16.05,55774,7038,630246.20,11.30
3745,07/03/2018,2,1,9,45,43,19,6,27,0,0,0.00,0.00,15,2,60243.00,4016.20,185,23,93230.75,503.95,10554,1372,265433.10,25.15,27410,3595,376887.50,13.75,57755,7352,638192.75,11.05
3743,28/02/2018,2,31,32,28,37,38,34,39,0,0,0.00,0.00,8,2,107874.40,13484.30,179,32,166944.35,932.65,8574,1275,474999.60,55.40,23422,3364,675724.70,28.85,47656,7390,1143744.00,24.00
3741,21/02/2018,5,38,45,21,12,19,41,30,0,0,0.00,0.00,13,0,109064.80,8389.60,200,31,168740.00,843.70,11219,1610,480173.20,42.80,25393,3794,683071.70,26.90,44727,7088,1156192.95,25.85
3739,14/02/2018,45,10,43,27,37,39,21,18,0,0,0.00,0.00,12,1,115440.60,9620.05,202,16,178608.40,884.20,11270,1610,508277.00,45.10,27547,4014,723108.75,26.25,61814,8996,1223917.20,19.80
3737,07/02/2018,37,20,32,31,6,14,26,8,0,0,0.00,0.00,9,1,59723.55,6635.95,132,10,92426.40,700.20,8301,1019,263141.70,31.70,22720,2851,373744.00,16.45,53992,6477,631706.40,11.70
3735,31/01/2018,35,29,14,37,16,38,40,24,1,0,1000000.00,1000000.00,14,0,62302.10,4450.15,170,14,96415.50,567.15,8556,1182,274219.80,32.05,20704,2755,390270.40,18.85,48069,6400,660948.75,13.75
3733,24/01/2018,4,45,7,36,33,27,37,44,2,0,2000000.00,1000000.00,7,0,62155.80,8879.40,177,19,96190.65,543.45,9986,1337,273616.40,27.40,24291,3217,388656.00,16.00,44192,6044,658460.80,14.90
3731,17/01/2018,42,21,32,28,27,6,45,22,0,0,0.00,0.00,9,2,63769.95,7085.55,181,25,98690.25,545.25,9233,1419,280683.20,30.40,23300,3402,399595.00,17.15,44601,6567,675705.15,15.15
3729,10/01/2018,16,30,29,23,20,28,37,26,0,0,0.00,0.00,13,4,57892.25,4453.25,217,30,89599.30,412.90,10421,1366,254793.45,24.45,24682,3160,362825.40,14.70,44517,5669,614334.60,13.80
3727,03/01/2018,41,2,29,32,20,28,12,1,0,0,0.00,0.00,11,1,59314.75,5392.25,128,24,91795.20,717.15,7552,1134,261299.20,34.60,22022,3012,371070.70,16.85,56538,7315,627571.80,11.10
3725,27/12/2017,12,2,41,45,19,9,14,29,2,1,2000000.00,1000000.00,14,1,56109.20,4007.80,150,19,86835.00,578.90,8546,1113,246979.40,28.90,22167,2799,351346.95,15.85,47567,5774,594587.50,12.50
3723,20/12/2017,40,14,12,27,19,39,44,30,0,0,0.00,0.00,11,3,58374.80,5306.80,160,19,90344.00,564.65,8806,1078,257135.20,29.20,21939,2767,365284.35,16.65,44222,5616,619108.00,14.00
3721,13/12/2017,6,41,15,13,9,16,7,20,0,0,0.00,0.00,8,1,59176.40,7397.05,187,25,91583.25,489.75,8686,1121,260580.00,30.00,27833,3452,370178.90,13.30,60516,7230,626340.60,10.35
3719,06/12/2017,8,43,36,34,14,13,30,37,1,0,1000000.00,1000000.00,8,1,60321.60,7540.20,164,15,93357.00,569.25,8218,1049,265852.30,32.35,21315,2838,377275.50,17.70,43392,5733,640032.00,14.75
3717,29/11/2017,13,35,36,15,44,33,14,5,0,0,0.00,0.00,10,2,62088.00,6208.80,143,29,96088.85,671.95,8461,1194,273290.30,32.30,22072,3053,388467.20,17.60,50375,6546,657393.75,13.05
3715,22/11/2017,24,27,10,11,36,20,9,41,1,0,1000000.00,1000000.00,9,1,62047.80,6894.20,200,22,96030.00,480.15,11324,1389,273474.60,24.15,24537,3279,388911.45,15.85,41348,6142,657433.20,15.90
3713,15/11/2017,37,17,10,14,20,28,21,27,0,0,0.00,0.00,12,0,61618.20,5134.85,188,19,95363.00,507.25,10851,1393,271275.00,25.00,29437,3686,385624.70,13.10,64194,7729,651569.10,10.15
3711,08/11/2017,6,11,34,38,3,23,30,5,1,1,1000000.00,1000000.00,9,1,61044.75,6782.75,231,25,94479.00,409.00,11261,1378,269137.90,23.90,27163,3737,381640.15,14.05,57393,7241,645671.25,11.25
3709,01/11/2017,2,18,22,23,45,27,3,34,2,2,2000000.00,1000000.00,8,0,155255.20,19406.90,242,48,240281.80,992.90,13012,1939,684431.20,52.60,32753,4705,972764.10,29.70,58846,8460,1647688.00,28.00
3707,25/10/2017,43,10,28,24,14,22,32,35,0,0,0.00,0.00,5,0,59509.25,11901.85,196,23,92100.40,469.90,9499,1205,262172.40,27.60,21583,2781,372306.75,17.25,41634,5304,630755.10,15.15
3705,18/10/2017,35,41,17,16,34,10,33,45,0,0,0.00,0.00,6,0,60594.60,10099.10,128,22,93779.20,732.65,7342,998,266881.70,36.35,18511,2665,379475.50,20.50,39649,5872,642313.80,16.20
3703,11/10/2017,26,17,34,35,23,12,3,33,2,0,2000000.00,1000000.00,25,2,61590.00,2463.60,177,19,95314.50,538.50,9492,1262,271471.20,28.60,24942,3162,385353.90,15.45,56948,6967,652054.60,11.45
3701,04/10/2017,13,32,23,42,17,18,16,4,1,0,1000000.00,1000000.00,5,0,61286.50,12257.30,166,14,94852.40,571.40,9533,1275,269783.90,28.30,24880,3249,383152.00,15.40,56217,7060,649306.35,11.55
3699,27/09/2017,34,33,28,5,26,37,40,25,1,0,1000000.00,1000000.00,6,1,62935.50,10489.25,136,24,97403.20,716.20,8563,1221,277013.05,32.35,21856,2776,394500.80,18.05,45090,5673,667332.00,14.80
3697,20/09/2017,17,13,5,24,37,26,28,40,2,0,2000000.00,1000000.00,16,3,59648.00,3728.00,238,20,92308.30,387.85,10894,1402,262545.40,24.10,24127,3039,373968.50,15.50,43902,5757,632188.80,14.40
3695,13/09/2017,45,3,41,20,21,9,28,12,0,0,0.00,0.00,4,0,62320.20,15580.05,143,20,96446.35,674.45,8808,1392,274369.20,31.15,24976,3445,389625.60,15.60,66269,7414,659376.55,9.95
3693,06/09/2017,30,16,36,13,23,45,12,21,1,0,1000000.00,1000000.00,17,3,153700.40,9041.20,214,34,237861.00,1111.50,11629,1820,676807.80,58.20,29490,4191,961374.00,32.60,72156,9631,1630725.60,22.60
3691,30/08/2017,21,25,35,34,42,23,27,32,1,0,1000000.00,1000000.00,10,3,61235.00,6123.50,180,23,94770.00,526.50,8330,1131,269892.00,32.40,22795,3379,382956.00,16.80,48415,6741,648761.00,13.40
3689,23/08/2017,19,10,11,40,37,17,31,30,3,0,3000000.00,1000000.00,8,1,68246.80,8530.85,187,27,105617.60,564.80,10999,1620,300822.65,27.35,28709,3810,427764.10,14.90,50497,7414,722107.10,14.30
3687,16/08/2017,10,21,5,43,34,35,36,12,1,0,1000000.00,1000000.00,13,3,70278.65,5406.05,213,40,108768.45,510.65,10812,1658,309763.80,28.65,26252,3945,439721.00,16.75,56399,7703,744466.80,13.20
3685,09/08/2017,7,4,45,26,27,14,2,34,3,0,3000000.00,1000000.00,6,2,72559.20,12093.20,263,34,112287.85,426.95,13293,1855,319696.65,24.05,30153,4243,453802.65,15.05,53876,7737,767733.00,14.25
3683,02/08/2017,9,17,28,8,25,45,31,13,2,0,2000000.00,1000000.00,11,2,71276.70,6479.70,196,28,110308.80,562.80,11444,1617,314137.80,27.45,30275,4350,446556.25,14.75,67546,9747,756515.20,11.20
3681,26/07/2017,5,19,37,8,34,4,15,44,1,1,1000000.00,1000000.00,11,2,62731.35,5702.85,200,36,97080.00,485.40,10617,1417,276572.85,26.05,25312,3179,392336.00,15.50,44807,6375,665383.95,14.85
3679,19/07/2017,33,8,32,1,40,43,45,35,0,0,0.00,0.00,7,1,63266.70,9038.10,216,36,97912.80,453.30,10083,1336,278794.95,27.65,23165,3156,396121.50,17.10,43394,6159,670437.30,15.45
3677,12/07/2017,24,11,34,17,23,22,15,29,0,0,0.00,0.00,8,1,61288.80,7661.10,199,40,94853.35,476.65,10747,1373,269749.70,25.10,26728,3628,383546.80,14.35,59842,7387,649285.70,10.85
3675,05/07/2017,3,36,11,18,32,24,7,14,4,0,4000000.00,1000000.00,24,1,62936.40,2622.35,204,27,97399.80,477.45,10897,1339,277328.65,25.45,29843,3593,393927.60,13.20,63668,7378,665330.60,10.45
3673,28/06/2017,34,30,27,38,6,32,4,5,1,0,1000000.00,1000000.00,9,2,162832.50,18092.50,280,37,252000.00,900.00,13118,2191,717554.60,54.70,29435,4589,1018451.00,34.60,72373,10949,1722477.40,23.80
3671,21/06/2017,30,40,16,28,35,38,10,11,1,0,1000000.00,1000000.00,4,2,61235.60,15308.90,157,31,94773.05,603.65,8615,1149,269649.50,31.30,24753,2803,383671.50,15.50,54050,6884,648600.00,12.00
3669,14/06/2017,30,25,45,22,39,44,31,43,0,0,0.00,0.00,4,0,60438.40,15109.60,144,20,93535.20,649.55,7241,1093,266106.75,36.75,18933,2796,378660.00,20.00,39778,5748,640425.80,16.10
3667,07/06/2017,6,29,11,27,2,17,23,3,0,0,0.00,0.00,24,6,63051.60,2627.15,376,50,97572.00,259.50,14874,1690,277400.10,18.65,35338,4200,394018.70,11.15,69559,8448,667766.40,9.60
3665,31/05/2017,42,32,16,6,19,25,12,3,1,0,1000000.00,1000000.00,6,0,63262.20,10543.70,168,23,97902.00,582.75,9459,1334,278567.55,29.45,25709,3503,395918.60,15.40,65741,8057,670558.20,10.20
3663,24/05/2017,36,11,32,19,42,2,21,10,3,0,3000000.00,1000000.00,17,4,65431.30,3848.90,223,27,101264.30,454.10,10375,1462,288425.00,27.80,26711,3872,410013.85,15.35,61875,8208,693000.00,11.20
3661,17/05/2017,30,5,25,11,27,18,21,19,6,0,4000000.02,666666.67,34,6,168102.80,4944.20,541,52,260166.90,480.90,19288,2739,740659.20,38.40,45197,6591,1053090.10,23.30,83396,12074,1784674.40,21.40
3659,10/05/2017,14,4,39,29,38,17,9,24,2,0,2000000.00,1000000.00,5,0,57957.00,11591.40,139,19,89696.70,645.30,8304,1052,255348.00,30.75,22645,2939,363452.25,16.05,49513,6249,613961.20,12.40
3657,03/05/2017,19,16,35,38,4,11,39,1,1,0,1000000.00,1000000.00,13,1,61154.60,4704.20,241,29,94640.70,392.70,10463,1232,269422.25,25.75,23593,3054,383386.25,16.25,42646,5799,648219.20,15.20
3655,26/04/2017,40,21,5,10,3,19,32,9,1,0,1000000.00,1000000.00,16,2,69751.20,4359.45,319,27,107949.60,338.40,14527,1694,307246.05,21.15,32887,4411,437397.10,13.30,54083,7660,738232.95,13.65
3653,19/04/2017,7,1,5,31,27,22,33,45,2,0,2000000.00,1000000.00,6,1,69382.50,11563.75,323,40,107381.35,332.45,15591,2256,305583.60,19.60,29666,4615,434606.90,14.65,49578,8026,736233.30,14.85
3651,12/04/2017,9,44,22,10,8,5,24,33,2,1,2000000.00,1000000.00,15,2,70805.25,4720.35,269,61,109577.15,407.35,13996,1924,312110.80,22.30,30351,4435,443124.60,14.60,54440,8508,751272.00,13.80
3649,05/04/2017,6,28,4,43,11,24,44,38,2,0,2000000.00,1000000.00,15,4,74765.25,4984.35,275,49,115706.25,420.75,13035,1972,329133.75,25.25,29011,4421,468527.65,16.15,55984,8941,792173.60,14.15
3647,29/03/2017,12,20,38,37,27,32,41,43,0,0,0.00,0.00,14,3,155807.40,11129.10,231,44,241140.90,1043.90,12318,1985,686112.60,55.70,27675,4706,976927.50,35.30,58079,9492,1649443.60,28.40
3645,22/03/2017,6,11,23,22,35,18,37,27,1,0,1000000.00,1000000.00,8,1,58407.60,7300.95,235,35,90392.75,384.65,10981,1243,257504.45,23.45,26840,3298,366366.00,13.65,57917,6672,619711.90,10.70
3643,15/03/2017,39,38,3,34,33,5,45,17,2,0,2000000.00,1000000.00,4,0,61104.00,15276.00,162,42,94567.50,583.75,8294,1335,269140.30,32.45,19481,2761,382801.65,19.65,40035,5830,646565.25,16.15
3641,08/03/2017,34,43,8,25,30,2,44,1,0,0,0.00,0.00,6,3,63236.10,10539.35,145,19,97867.75,674.95,8902,1239,278632.60,31.30,21299,2900,396161.40,18.60,46302,6024,669063.90,14.45
3639,01/03/2017,5,13,42,38,9,41,28,15,0,0,0.00,0.00,9,2,63116.10,7012.90,166,30,97682.70,588.45,8669,1411,277841.45,32.05,22908,3341,395163.00,17.25,55446,7654,668124.30,12.05
3637,22/02/2017,44,30,43,10,26,42,14,13,1,0,1000000.00,1000000.00,16,2,189945.60,11871.60,277,35,293952.40,1061.20,14706,2197,836771.40,56.90,35283,5247,1189037.10,33.70,72704,10749,2013900.80,27.70
3635,15/02/2017,30,26,43,39,3,6,35,36,0,0,0.00,0.00,10,2,59039.00,5903.90,212,36,91372.00,431.00,8935,1185,260008.50,29.10,21905,2703,370194.50,16.90,41402,5670,625170.20,15.10
3633,08/02/2017,8,10,12,19,35,31,32,30,0,0,0.00,0.00,8,0,58467.20,7308.40,226,17,90490.40,400.40,10895,1293,257666.75,23.65,22929,2732,365717.55,15.95,43311,5662,619347.30,14.30
3631,01/02/2017,29,31,21,6,17,25,1,3,2,0,2000000.00,1000000.00,12,2,58189.20,4849.10,209,25,90058.10,430.90,10251,1297,256275.00,25.00,26881,3351,364237.55,13.55,62621,7399,616816.85,9.85
3629,25/01/2017,37,19,16,22,8,43,31,5,2,0,2000000.00,1000000.00,9,0,59753.25,6639.25,212,19,92474.40,436.20,9502,1160,263205.40,27.70,25115,3006,374213.50,14.90,51857,6906,632655.40,12.20
3627,18/01/2017,12,24,36,39,29,32,38,16,2,1,2000000.00,1000000.00,9,1,60134.40,6681.60,207,27,93067.20,449.60,9141,1220,265089.00,29.00,23092,3162,376399.60,16.30,42785,5826,637496.50,14.90
3625,11/01/2017,27,21,12,1,44,45,38,16,0,0,0.00,0.00,10,4,61361.50,6136.15,196,18,94962.00,484.50,9922,1308,270374.50,27.25,22053,3037,383722.20,17.40,42743,5708,649693.60,15.20
3623,04/01/2017,19,15,26,7,28,34,12,22,0,0,0.00,0.00,8,1,55862.00,6982.75,184,18,86452.40,469.85,9865,1205,246131.75,24.95,27428,3021,349707.00,12.75,60471,7010,592615.80,9.80
3621,28/12/2016,4,20,16,6,1,10,34,36,2,1,2000000.00,1000000.00,11,2,54213.50,4928.50,439,48,83892.90,191.10,14037,1526,238629.00,17.00,21851,2635,339783.05,15.55,36620,4561,574934.00,15.70
3619,21/12/2016,32,33,3,27,14,17,25,44,0,0,0.00,0.00,18,1,57663.00,3203.50,212,17,89241.40,420.95,9871,1234,254178.25,25.75,22935,2982,361226.25,15.75,40320,5305,610848.00,15.15
3617,14/12/2016,9,1,29,41,19,28,38,10,1,0,1000000.00,1000000.00,21,2,58591.05,2790.05,214,19,90671.80,423.70,11516,1352,257958.40,22.40,29230,3554,366836.50,12.55,44242,5365,621600.10,14.05
3615,07/12/2016,29,5,34,10,16,42,32,2,0,0,0.00,0.00,7,0,59431.75,8490.25,193,22,91974.15,476.55,9485,1143,261786.00,27.60,24202,3129,372710.80,15.40,44044,5745,629829.20,14.30
3613,30/11/2016,40,7,6,25,16,33,9,15,1,0,1000000.00,1000000.00,11,1,60949.90,5540.90,228,27,94323.60,413.70,9685,1158,268274.50,27.70,25056,3080,382104.00,15.25,54980,6712,646015.00,11.75
3611,23/11/2016,30,32,15,6,40,37,13,18,0,0,0.00,0.00,9,0,62110.80,6901.20,152,14,96124.80,632.40,8189,1090,273512.60,33.40,21934,2842,389328.50,17.75,58190,6722,657547.00,11.30
3609,16/11/2016,35,44,7,43,3,4,25,8,0,0,0.00,0.00,3,0,61112.25,20370.75,153,11,94576.95,618.15,8648,993,269385.20,31.15,24176,2964,383189.60,15.85,56435,6759,646180.75,11.45
3607,09/11/2016,7,38,19,4,22,3,15,20,2,0,2000000.00,1000000.00,13,1,60736.00,4672.00,286,31,93993.90,328.65,13122,1485,267688.80,20.40,28191,3440,380578.50,13.50,55315,6723,644419.75,11.65
3605,02/11/2016,5,23,3,7,31,6,22,9,1,0,1000000.00,1000000.00,20,2,61802.00,3090.10,302,40,95643.40,316.70,14444,1665,272269.40,18.85,36510,4137,387006.00,10.60,60676,7348,655300.80,10.80
3603,26/10/2016,16,24,20,42,7,10,25,35,1,1,1000000.00,1000000.00,8,0,59255.60,7406.95,162,23,91708.20,566.10,10102,1222,261136.70,25.85,23700,2882,370905.00,15.65,47269,5357,628677.70,13.30
3601,19/10/2016,33,44,12,30,8,23,35,9,1,1,1000000.00,1000000.00,13,2,61113.00,4701.00,204,25,94584.60,463.65,10142,1362,269270.10,26.55,24388,3115,382891.60,15.70,45473,6029,647990.25,14.25
3599,12/10/2016,21,23,10,22,34,32,7,36,2,0,2000000.00,1000000.00,16,1,161168.00,10073.00,227,16,249427.60,1098.80,13066,1776,709483.80,54.30,34432,4349,1008857.60,29.30,71829,9377,1709530.20,23.80
3597,05/10/2016,10,39,37,40,21,2,8,30,0,0,0.00,0.00,12,2,56605.20,4717.10,141,21,87603.30,621.30,8108,1115,249321.00,30.75,22541,2728,353893.70,15.70,50242,6069,600391.90,11.95
3595,28/09/2016,4,40,39,5,45,30,1,43,0,0,0.00,0.00,6,2,57980.40,9663.40,129,13,89732.40,695.60,7490,1077,255409.00,34.10,21139,2967,363590.80,17.20,38822,5522,613387.60,15.80
3593,21/09/2016,29,4,30,42,3,10,7,38,1,0,1000000.00,1000000.00,8,0,60275.60,7534.45,155,16,93286.75,601.85,9579,1232,265338.30,27.70,26926,3256,376964.00,14.00,48761,5639,638769.10,13.10
3591,14/09/2016,35,36,4,24,20,18,15,34,0,0,0.00,0.00,10,2,60396.00,6039.60,226,29,93473.60,413.60,10724,1186,265955.20,24.80,24794,2765,378108.50,15.25,43785,5736,639261.00,14.60
3589,07/09/2016,34,45,43,41,10,7,28,29,0,0,0.00,0.00,9,3,62382.60,6931.40,144,26,96544.80,670.45,8799,1214,274968.75,31.25,24279,3276,390891.90,16.10,50418,6579,660475.80,13.10
3587,31/08/2016,32,25,44,10,43,17,13,28,1,0,1000000.00,1000000.00,6,1,59665.20,9944.20,139,20,92337.70,664.30,7327,1048,262672.95,35.85,21510,2813,373198.50,17.35,59780,6880,630679.00,10.55
3585,24/08/2016,37,19,31,9,42,36,27,35,0,0,0.00,0.00,5,1,60475.75,12095.15,148,22,93595.20,632.40,8948,1176,266203.00,29.75,24784,3068,379195.20,15.30,49072,6291,640389.60,13.05
3583,17/08/2016,41,37,23,42,27,38,40,34,0,0,0.00,0.00,17,2,171878.50,10110.50,290,35,266017.00,917.30,14606,1909,756590.80,51.80,33293,4422,1075363.90,32.30,61455,8105,1819068.00,29.60
3581,10/08/2016,27,25,2,17,43,12,29,42,0,0,0.00,0.00,11,3,171034.60,15548.60,252,32,264700.80,1050.40,14289,1853,753030.30,52.70,34288,4347,1069785.60,31.20,68495,9003,1815117.50,26.50
3579,03/08/2016,12,34,29,42,23,15,31,3,2,0,2000000.00,1000000.00,8,1,56222.40,7027.80,163,22,87009.40,533.80,8982,1090,247454.10,27.55,23027,2758,352313.10,15.30,48546,5970,594688.50,12.25
3577,27/07/2016,9,27,23,37,43,34,45,24,0,0,0.00,0.00,8,3,55279.20,6909.90,256,26,85555.20,334.20,10037,1216,243397.25,24.25,19035,2569,346437.00,18.20,34573,4916,586012.35,16.95
3575,20/07/2016,23,12,29,16,41,27,1,38,0,0,0.00,0.00,10,0,57311.00,5731.10,165,27,88695.75,537.55,9415,1088,252322.00,26.80,23180,2794,359290.00,15.50,39452,5148,607560.80,15.40
3573,13/07/2016,31,16,14,27,32,1,37,39,1,0,1000000.00,1000000.00,8,2,57637.20,7204.65,143,31,89203.40,623.80,8479,1148,253946.05,29.95,19756,2559,360547.00,18.25,42665,5332,610109.50,14.30
3571,06/07/2016,2,8,45,29,15,41,37,24,0,0,0.00,0.00,5,1,56494.25,11298.85,157,28,87433.30,556.90,7996,1086,248675.60,31.10,19133,2666,353960.50,18.50,38803,5248,599506.35,15.45
3569,29/06/2016,23,42,31,21,28,22,37,14,0,0,0.00,0.00,5,1,56626.75,11325.35,125,29,87637.50,701.10,8642,1149,249321.70,28.85,25795,3165,354681.25,13.75,44262,5927,599750.10,13.55
3567,22/06/2016,4,5,24,20,10,26,21,17,0,0,0.00,0.00,17,2,58559.90,3444.70,329,23,90623.05,275.45,14122,1605,257726.50,18.25,30789,3652,366389.10,11.90,56604,7033,619813.80,10.95
3565,15/06/2016,42,25,30,39,28,40,13,6,1,0,1000000.00,1000000.00,3,0,55159.50,18386.50,143,23,85363.85,596.95,7045,1065,243052.50,34.50,19775,2596,345073.75,17.45,52755,6520,585580.50,11.10
3563,08/06/2016,20,43,39,42,22,33,27,28,0,0,0.00,0.00,10,3,58712.00,5871.20,136,21,90861.60,668.10,7572,1163,258583.80,34.15,20757,2925,367398.90,17.70,47950,6550,620952.50,12.95
3561,01/06/2016,14,15,29,36,12,35,13,2,1,0,1000000.00,1000000.00,10,3,59340.50,5934.05,174,34,91837.20,527.80,8937,1223,261407.25,29.25,23636,2891,371085.20,15.70,55892,6673,628785.00,11.25
3559,25/05/2016,36,41,18,31,22,34,10,26,1,0,1000000.00,1000000.00,10,1,57789.00,5778.90,149,21,89437.25,600.25,8532,1099,254680.20,29.85,21405,2783,361744.50,16.90,56114,7116,611642.60,10.90
3557,18/05/2016,36,29,2,35,41,16,38,24,0,0,0.00,0.00,14,1,57282.40,4091.60,119,13,88649.05,744.95,7347,1026,252369.45,34.35,18839,2540,358882.95,19.05,40008,5248,606121.20,15.15
3555,11/05/2016,22,13,1,31,8,11,41,25,4,0,4000000.00,1000000.00,21,2,58648.80,2792.80,395,54,90771.00,229.80,15226,1840,258080.70,16.95,29678,3489,366523.30,12.35,44300,5959,622415.00,14.05
3553,04/05/2016,44,8,31,29,41,37,43,9,0,0,0.00,0.00,4,0,54175.80,13543.95,135,21,83841.75,621.05,7063,1181,238729.40,33.80,17947,2572,339198.30,18.90,37108,5545,573318.60,15.45
3551,27/04/2016,19,33,38,40,17,36,5,45,0,0,0.00,0.00,9,3,55533.60,6170.40,128,14,85945.60,671.45,8132,1047,244773.20,30.10,19259,2661,347624.95,18.05,41863,6093,588175.15,14.05
3549,20/04/2016,21,31,45,13,39,7,14,30,2,0,2000000.00,1000000.00,11,1,57449.15,5222.65,227,31,88904.55,391.65,10832,1517,252927.20,23.35,22175,2990,359235.00,16.20,48256,6062,608025.60,12.60
3547,13/04/2016,38,23,36,35,39,32,13,5,0,0,0.00,0.00,11,2,58309.35,5300.85,300,29,90240.00,300.80,9801,1255,256786.20,26.20,21874,2799,365295.80,16.70,56588,7210,616809.20,10.90
3545,06/04/2016,29,42,33,14,13,8,9,10,0,0,0.00,0.00,9,0,59174.10,6574.90,180,22,91575.00,508.75,9319,1215,260466.05,27.95,24553,3147,370750.30,15.10,55715,7117,626793.75,11.25
3543,30/03/2016,39,44,18,19,36,28,11,2,0,0,0.00,0.00,10,1,60256.00,6025.60,176,23,93728.80,532.55,9565,1393,261124.50,27.30,24110,3545,361650.00,15.00,61367,7592,561508.05,9.15
3541,23/03/2016,6,5,44,18,25,45,14,40,0,0,0.00,0.00,5,1,56776.00,11355.20,146,27,88315.40,604.90,8109,1204,246108.15,30.35,19510,2592,340449.50,17.45,39202,5226,529227.00,13.50
