Draw number,Draw date,Winning Number 1,Winning Number 2,Winning Number 3,Winning Number 4,Winning Number 5,Winning Number 6,Supplementary Number 1,Supplementary Number 2,Division 1 winners,Division 1 winners in WA,Division 1 prize pool,Division 1 amount,Division 2 winners,Division 2 winners in WA,Division 2 prize pool,Division 2 amount,Division 3 winners,Division 3 winners in WA,Division 3 prize pool,Division 3 amount,Division 4 winners,Division 4 winners in WA,Division 4 prize pool,Division 4 amount,Division 5 winners,Division 5 winners in WA,Division 5 prize pool,Division 5 amount,Division 6 winners,Division 6 winners in WA,Division 6 prize pool,Division 6 amount
3691,03/12/2016,18,39,11,10,26,44,16,15,6,2,4038906.06,673151.01,45,10,548174.25,12181.65,852,140,1182916.80,1388.40,49083,8315,1789075.35,36.45,125593,20856,3001672.70,23.90,252607,42860,3864887.10,15.30
3689,26/11/2016,18,27,19,29,45,38,32,35,5,1,4114269.80,822853.96,55,11,558860.50,10161.10,1183,240,1205950.20,1019.40,56341,9963,1822631.35,32.35,130417,22437,3058278.65,23.45,248230,42143,3946857.00,15.90
3687,19/11/2016,1,40,12,24,14,16,20,31,8,2,4145005.76,518125.72,60,9,562344.00,9372.40,1074,167,1213458.90,1129.85,54245,8981,1836193.25,33.85,136617,22689,3080713.35,22.55,284951,48521,3960818.90,13.90
3685,12/11/2016,38,12,22,1,3,18,40,34,6,1,4046102.58,674350.43,72,5,549723.60,7635.05,1258,171,1186231.10,942.95,62894,10224,1792479.00,28.50,130563,21417,3009477.15,23.05,236733,40856,3882421.20,16.40
3683,05/11/2016,34,24,38,9,43,23,37,13,6,0,4118351.04,686391.84,45,5,558168.75,12403.75,830,120,1204454.50,1451.15,47782,8369,1820494.20,38.10,127521,22212,3054127.95,23.95,287086,48685,3933078.20,13.70
3681,29/10/2016,33,39,20,23,42,15,36,22,11,1,21000000.01,1909090.91,137,21,1450384.75,10586.75,2448,424,3129768.00,1278.50,134395,22098,4730704.00,35.20,339195,53719,7937163.00,23.40,754693,115587,10226090.15,13.55
3679,22/10/2016,37,35,16,22,42,39,43,29,1,0,4114177.70,4114177.70,68,13,559670.60,8230.45,955,174,1207693.00,1264.60,47332,8349,1827015.20,38.60,120698,22013,3065729.20,25.40,277468,49044,3953919.00,14.25
3677,15/10/2016,8,22,2,21,31,40,28,30,8,2,4006473.60,500809.20,81,14,544737.15,6725.15,1174,164,1175467.50,1001.25,56269,9210,1778100.40,31.60,135309,22347,2983563.45,22.05,271863,45247,3846861.45,14.15
3675,08/10/2016,21,3,26,6,38,2,22,35,2,0,3939316.08,1969658.04,44,4,534793.60,12154.40,1076,145,1154010.00,1072.50,55346,9098,1746166.30,31.55,131452,21825,2924807.00,22.25,258522,41753,3774421.20,14.60
3673,01/10/2016,35,6,26,14,22,37,31,10,5,0,4011303.35,802260.67,72,5,544906.80,7568.15,1095,180,1175865.75,1073.85,52156,8452,1778519.60,34.10,135850,22273,2981907.50,21.95,282881,46889,3847181.60,13.60
3671,24/09/2016,11,12,18,45,25,34,37,13,6,0,4106865.00,684477.50,46,8,558072.00,12132.00,877,150,1204252.55,1373.15,50006,8565,1820218.40,36.40,130080,22648,3056880.00,23.50,295117,49696,3939811.95,13.35
